scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,Bottid,year,word_count,number_of_types
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"Ignite Technologies, privately-held and headquartered in Frisco, Texas, provides the industry’s most secure and scalable Content Delivery Solution enabling customers to efficiently publish, deliver and manage digital assets—from rich media content for communications and training to software patches and virus updates—to anyone, anywhere, at any time. Ignite's patented Content Delivery Solution overcomes network and connectivity constraints that have limited the ability to reach online audiences with the highest quality, secure rich media. Ignite's Solution has been deployed across hundreds of thousands of users around the globe at companies like Accenture, BearingPoint, Sabre, and Proctor & Gamble.",0.0,0,0.9920909540286703,96.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Since implementation, SDPB has streamed more than  systems to use in public spaces, with a plan to add an  80,000 hours of video to more than 60,000 viewers worldwide.",1.0,21,0.9970341077607514,31.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"As for the upcoming studio fare, the network will air Vancouver Olympic News Center and Buzz , a review of the previous day's action and results, plus analysis and interviews, from 10 a.m. to 11:30 am. During the next half-hour, Medals & Music will showcase medal ceremonies, highlights and the athletes accompanied by musical concerts from the Olympics.",0.0,0,0.0,58.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"The strike will have the most immediate impact on the movie theater companies, credit-rating agency Moody’s said in a report Monday, but next on the chopping block are the  media companies making the transition to  streaming from broadcast television and pay TV channels, Moody’s said.",2.0,30,0.0,47.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,GAC sees advertisers with a need to reach viewers around the holidays and is looking to meet those needs.,1.0,20,0.0,19.0,0.2
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"In a market largely structured by these gatekeepers, Altman Solon’s Hurd argues, “distribution itself is a kind of bundling in many ways.”According to Elias, the market’s future won’t be determined so much by the whim of Amazon, Roku, and Samsung as by the experience consumers prefer—and that may indeed align with what Amazon, Roku, and Samsung bring to the table.What we’re seeing, Elias says, is “a new ecosystem emerging.Ultimately, I think we’ll start to see some form of rebundling of streaming services.I don’t think people like dropping into five different siloed user experiences to get content.I think that’s where the platforms can play a role in both giving you a bundled discount to a collection of services and providing unified navigation and search.Sounds a lot like pay TV, right? Eventually, it will migrate back to that as an option, but the platforms will certainly have a large role in it.”",2.0,26,1.0,136.0,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In addition to live streaming, SuperSoccer TV subscribers enjoy  video-on-demand highlights and daily news shows.The video  infrastructure solution would also need to support advanced  features like start-over and catch-up TV to enhance the operator’s  monetization opportunities.",1.0,0,0.9970341077607514,40.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"FX’s American Horror Story: Asylum star James Cromwell also found his way to the big stage to accept a primetime Emmy Award for outstanding sup-porting actor in a miniseries or movie, as did director Da-vid Fincher, who took home  online content provider  Netflix ’s first-ever Emmy, winning for Outstanding Directing for a  Drama Series for an episode of political  drama House of Cards.",0.0,0,0.0,67.0,0.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,0.0,136.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"This has been evolving over time, but this spring we are doing outdoor programming in a bigger way than we ever have,” senior vice president Kathleen Finch said. “The ratings and our research show this is what viewers want.”",1.0,17,0.0,39.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Telescoping will let a marketer show an overlay on a 30-second spot that triggers direct tune-in to the advertiser’s dedicated  video - on - demand channel, and “request for information” will allow viewers to generate a prepopulated on-screen RFI form that is sent back to the advertiser.",0.0,0,0.0,48.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"In July, Comcast chairman and CEO  Brian Roberts, after the company reported flat Q2 broadband growth, was a little less dismissive of fixed wireless’ effect than he had been in the past, adding that although the technology “had no discernible impact” on Q2 performance, its early growth appeared to be a contributor to lower connect activity. But he still stressed that FWA is a poor substitute for cable broadband, with slower speeds and less reliability.",0.0,2,0.0,76.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Also Read: Verizon FiosTV Subs Drop Back to 2011 Levels,2.0,28,0.0,17.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAN FRANCISCO — The TV industry’s incumbent players are operating under severe pressure — the classic “innovator’s dilemma” — according to  Microsoft corporate vice president of the  Media and Entertainment Group Blair Westlake.,0.0,0,0.0,35.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Announced May 24, the pact with the host of cable news’ No. 2 show, financial terms of which were not disclosed, came a month to the day after Fox News Channel renewed Bill O'reilly's deal. FNC has thus solidified a primetime lineup that typically topples the combined Nielsens of both MSNBC and CNN.",0.0,1,0.0,53.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The whole purpose of the originals is also to get people interested in Starz and get people to take notice of Starz,” he said. “By making it available to viewers outside of just the Starz network, we’re trying to build anticipation of the show as well as drive people to the network where they can find all the shows.”",0.0,0,0.0,59.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"The American Cable Association, which has joined with Free Press and Public Knowledge to push for conditions on the deal, including on  online distribution, continues to stop short of outright opposing the deal. But president Matt Polka said the conditions were ""totally porous and inadequate.""",0.0,0,0.0,46.0,0.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Soon after joining Starz in January 2005, Joseph A. Cantwell saw a huge schematic showing Starz' plans for a  subscription broadband  video -download service. That's when he had his “aha moment.”      ",0.0,0,0.0,36.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"High dynamic range, or HDR, gives video producers an expanded range of colors and brightness to display their videos. From a standards perspective, it’s the journey from Rec. 709 video to Rec. 2020, as you can see in the excellent simulation shown in Figure 1. From a brightness perspective, it’s the journey from 300–500 nits to 1,000–4,000 nits. And from a marketing perspective, it’s the promise of the blackest black viewers have ever seen on their screens.",0.0,5,0.9970341077607514,77.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,"* SeaChange International will show off its Intelligent  Video Platform,  which lets subscribers view  video across televisions, broadband-connected PCs and smartphones. SeaChange will present the solution as part of the Innovation Showcase.",0.0,0,0.0,34.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,The satellite rivals have been  working together to serve advertisers looking for addressability.,2.0,25,0.0,17.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Inslee also suggested that rather than having the bill mandate a button on a remote control to activate closed captioning, it might be better to define based on the ""user interface"" rather than a particular technology, in case voice activation, rather than buttons, becomes the method of choice. ""How do we design a system to capture new generations of innovation,"" he said, given that today's technology will soon be obsolete.",0.0,0,0.0,70.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"This 24/7 live linear broadcasting is generally a mix of live and prerecorded content. Our self-serve platform called LiveStreamingCDN Total Cloud Playout (www.livestreamingcdn.com) is the brains which allows our customers to provide live linear content. Our platform is actually three products in one—a VOD scheduler, a playout system, and a live feed insertion controller.",1.0,0,0.9975284231339595,54.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"A look at the weekend's top TV sports events on broadcast, cable and  streaming services",2.0,28,0.0,17.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"While the big networks still keep a stranglehold on big sporting events like the Super Bowl, March Madness and the Stanley Cup,  Samsung TV Plus offers a lineup of sports channels that includes beIN Sports Xtra, Fubo Sports Network, Pac-12 Insider and the ACC Digital Network.",1.0,0,0.0,47.0,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Additional Features Beyond the target platforms and the number ofstreams, you also have to consider the features surrounding your video.For example, will closed caption support be a requirement? What about digitalrights management or advertising insertion? Fewstand-alone software encoders can handle theserequirements, or even low-end hardware encoders.",0.0,5,0.9950568462679189,46.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"If you look at most of his investments, when he’s going to be an activist shareholder, he usually signals his intent fairly early,” the executive said. “That has not been the nature of their dialogue so far.”",0.0,0,0.0,37.0,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"User response to these unified communications features have been generally positive, with one user noting that using Skype for Business on Wi-Fi allows the user to see presentation content and praising Skype for Business as being “more reliable for seeing and joining meetings, transferring from the laptop when you have to get out the door, etc.,” compared with earlier versions of Skype for Business and Lync that did not integrate as tightly with SharePoint.",1.0,17,0.9970341077607514,74.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"If you’re using EnterpriseTube within a company with an existing login and security infrastructure, you can work with Vidizmo to integrate your existing users into the system and then assign rights and channels within which they can view content. Otherwise, you invite participants to join the party by sending emails within the system with a typical login and password selection workflow. ",1.0,14,0.995551161641127,62.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The study also found that so-called cost-conscious viewers are passionate about the TV they watch, even the channels they don’t watch regularly. On average, respondents to the study said they watched 17 to 18 channels (six of which were considered “favorites”), but chose 35 channels in their “custom” packages.",0.0,0,0.0,49.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The service, which initially launched in 2021 and offers more than 500 hours of premium  movies ,  series and  documentaries , has posted strong audience numbers in August with more than 100 million minutes watched across all domestic platforms, according to Fuse.",2.0,29,0.0,45.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,AudienceXpress said the new tool’s insights are based on Comcast’s viewership and ad exposure data from 15 million households. Marketers can all integrate their own data to help customize campaigns.,2.0,27,0.0,30.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Nexstar cable news channel will have 96 hours a week of news, effective September 19",1.0,17,0.0,17.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Beyond business models, you should price both startup and ongoing costs, particularly those involved with supporting additional platforms, which varies significantly from provider to provider. For example, many service providers in Table 2 offer SDKs to create Android and iOS apps, but some are available at a nominal fee, while others are quite expensive. When comparing prices, you should know all platforms that you intend to support, and how you intend to support them (app or browser). Then you should price out each module or service required to get that done, plus minimum monthly fees and perlicense costs. Remember to factor in the potential storage costs as well.",1.0,16,0.9970341077607514,108.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Factoring in encores, DVR viewing and HBO On Demand showings, True Blood averaged 12 million viewers per episode, making the Anna Pacquin-starrer HBO's second-ranked  series behind The Sopranos.",0.0,0,0.0,29.0,0.2
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"Facebook has applied that philosophy across its business, from how its users share digital photos, to, more recently, how the platform delivers  streaming video .",0.0,0,0.0,26.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Charter, meanwhile, is testing a IPTV service for TV cord-cutters and broadband-only customers that starts at $19.95 per month for a lineup of more than 25 channels, including the four major local TV broadcast feeds, plus a VOD library of nearly 5,000 free VOD titles.",2.0,26,0.0,45.0,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"“The only platform where we have a problem is Chrome on Linux, as Google claims Adobe doesn’t ship the Access DRM component for Linux,” Coudurier says, though he says that the fact that it works on Chromebooks indi-cates that Google is bluffing (go2sm.com/linux flash). “As we want to provide a proper Linux support, this problem is the final trigger for us dropping Flash video on desktop and migrate to DASH in all browsers. The potential of MSE [Media Source Extensions] combined with EME [Encrypted Media Extensions] is clearly interest-ing but it’s not yet widely supported across all browsers on all platforms. Today it’s only Chrome and Chrome Mobile, Safari on OS X Yosemite, Explorer 11 on Windows 8.1, and soon Firefox with Access CDM. For all the other browser/OS options, we need an alternative but solid DASH player with DRM support.”",1.0,12,0.9960454770143351,136.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The main struggle is just the ocean of noise that is online content now. More content is uploaded to YouTube every day than any one of us could watch in a lifetime. The biggest struggle for us is how do you cut through that noise and stand out among everything else? We’re really trying everything that we can think of under the sun to cut through and get people to take notice of our project, because we strongly feel that if people do give us the time of day and sit down and watch it, they will like what they see. ",1.0,0,0.9980227385071676,102.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Hoping to bottle the creative juices of millions of Internet users, Comcast inked a pact with social-networking site Facebook       http://www.facebook.com     to let its members share videos through the cabler’s Ziddio       http://www.ziddio.com user-generated     video site.      ",0.0,0,0.0,46.0,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,"TikTok has been in Washington's sites as part of a larger concern both with social  media privacy in general and, in this case, with technology/operations allied with China in particular.",1.0,0,0.0,31.0,0.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"The FCC would be asked to assess which sources of revenue to tap, including digital advertising and user fees, as well as the current cost burden of USF on those who purchase legacy telecommunications services--broadband providers, which are currently classified as information rather than telecommunications services, do not pay into the fund.",0.0,11,0.0,52.0,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Analytics and Security A discussion of cloud-based delivery wouldn’t be complete without a quick discussion on analytics and security. After all, what good is seamless delivery if the number of viewers can’t be tracked and content cannot be secured?",1.0,14,0.9960454770143351,39.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,And most consumers aren’t shy about registering personalinfo in order to gain access to ad-supported  content . About 63% of U.S. mobile users told  Adobe that they provide their email address in exchange for receiving premium  content with advertising.,0.0,0,0.0,42.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Bravo fans headed to Las Vegas to soak up  BravoCon will have a number of treats in store for them thanks to sponsors, who have created on-site attractions designed to match the channel’s unique take on reality.",2.0,25,0.0,38.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Washington — If the Federal Communications Commission decided that TV shows based on toys constitute illegal program-length commercials, the implications could be bigger than a life-sized Barbie.It could also become a toy story with a particularly unhappy ending for cable and broadcast programmers. The agency’s  Media Bureau has scheduled a comment cycle for a petition by the Campaign for a Commercial-Free Childhood for a declaratory ruling that Nicktoons ser ies Zevo-3 — scheduled to debut next month — is a programlength commercial, in violation of FCC rules. The CCFC said the show amounts to a program-length commercial because it features characters originally developed by shoe manufacturer Skechers USA to promote the sale of its shoes to kids. The show is produced by Skechers Entertainment.",0.0,0,0.0,125.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,The CCIA said the bill would create a “news cartel” while failing to solve the issue of compensation for original news creation.,2.0,0,0.0,22.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Developed by Oprah Winfrey, directed by Reginald Hudlin and produced by Derik Murray in close collaboration with the Poitier family, Sidney features candid interviews with such celebrities as Denzel Washington, Halle Berry, Robert Redford, Lenny Kravitz, Barbra Streisand and Spike Lee.",2.0,25,0.0,41.0,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Broadcasters, in arguing for reduced fees in 2022, which the FCC did not grant, certainly suggested they still need pandemic-related help with fees. ""With stations dealing with continued fallout from the coronavirus pandemic and other inflationary pressures, many stations are simply trying to stay in business,"" the  NationalAssociation of Broadcasters told the FCC in initial comments on the 2022 fees, citing the ""increased need for fee relief among small regulatory fee payors due to the pandemic."" ■",1.0,23,0.0,78.0,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Document-centered databases work well when a few users have consumed large amounts of content, but the majority of users have not. An example of this would be Users A and C each viewing 100 videos per week, while Users B and D only consume 10 videos per week. In a traditional RDBS, there could potentially be a table for every single video, plus a table that contains users, while a document-based NoSQL database would only have one document per user.",1.0,14,0.9960454770143351,80.0,0.3
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"“Today we tend to send out something optimized for quite a small screen size, and if you have a larger screen it is then scaled up,” Brendan Hole, TV and content architect at BT, told the IBC conference.",0.0,5,0.9965397923875432,38.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Nothing in life is entirely free, and Cedexis also offers a premium service behind the data aggregation and manual analytics that Radar.js provides. OpenMix is put forward as a load balancer; essentially it is an API into the Cedexis dataset that can automate decision-making when trying to perform tasks such as optimizing your network orchestration. Obviously, a single network can use it to spot problems, or a CDN itself can use it to choose where to deploy caches or other resources, or a publisher can use it to choose a CDN from a portfolio. I see why Mastin is keen to differentiate its broad capability from the ability of a third party to build a CDN brokerage model. ",0.0,2,0.9960454770143351,119.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"WHY WE’RE WATCHING: Danielle Mullin leads all marketing campaigns and strategic brand development for Crown  Media 's portfolio of businesses, including Hallmark Channel, Hallmark  Movies & Mysteries and Hallmark  Drama ;  subscription VOD service Hallmark  Movies Now; Hallmark Publishing and the podcast Hallmark Channels Bubbly Sesh. Since joining the company in 2017, Mullin has delivered compelling, high-impact campaigns and was quickly elevated from VP, consumer marketing to senior VP, marketing. Mullin joined Crown  Media from WGN America and was VP of marketing for Freeform. She earned a master's degree in creative writing from Emerson College and a bachelor of arts in English and psychology from Boston College.",0.0,1,0.0,113.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sports fans and advertisers are finding [the sites] are places to visit for strong reporting and original stories,” Grilly said. “We've been able to monetize them locally and have about an 80% retention rate with clients.” ■",1.0,0,0.0,37.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"TNT rode its coverage of the NBA Playofs to fnish as the most-watched network in the period of March 30 to June 28, according to Nielsen. TNT’s average of 2 million viewers, though, was down 19% from the same period in 2014.",0.0,0,0.0,42.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"None of those options were projected to generate the revenue return or distribution levels WWE was looking for from operators, WWE chief revenue and marketing of cer Michelle Wilson said.",0.0,0,0.0,30.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Meanwhile, Golden Boy Promotions has been ringing up an unmatched lineup of sponsor activations, including newcomers like Smart Phone and DeWalt Tools and regular partners Tecate Beer and Southwest Airlines. Chief marketing officer Bruce Binkow says that even though this fight has a relatively brief lead-in, both Golden Boy and the sponsors have learned from past experience how to get deeper into markets.",0.0,0,0.0,63.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The service did beef up its DVR offering—it now gives new users 50 hours of HD recording vs. only 10 previously. The $5-a-month DVR add-on, meanwhile, now delivers 200 hours of recording vs. 50.",1.0,13,0.0,34.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"HBO Max has ordered limited  series Full Circle from director Steven Soderbergh and writer Ed Solomon. Soderbergh is lined up to direct all six episodes, and Solomon will write. Both will executive produce.",0.0,1,0.0,34.0,0.1
